tradedate,company,newstitle,closeprice,newslink,published_jst,newsdesc
2026-01-07,"Nintendo Co., Ltd.",【日本株】年初高の後はどう動く？1月と2月の相場構造を解説　日東紡績（3110）、三井海洋開発（6269）、任天堂（7974）など参考銘柄15選 - マネクリ,10350.0,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1iT05FWFdmcFFsWlJkMVJHV1p0d09vcHFyM3pwZTI3YVpSQTNxc09WSmk4dllhVkpWN3JlWmZJVmlrRm5YYWFHbFlXRXlWWkI4d0hySdIBV0FVX3lxTE9sUGlwRTRrZUtwYzBBYTYtbEI2S2lQcnUxNm1oa1Y4WlJiakg4RGl4MXFHX183WGw0MHpMbk9ma2RvYkJodkI4UG4tVUpDTEFPSGM1RlNucw?oc=5,2026-01-07 15:00:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
