tradedate,newstitle,closeprice,newslink,published_jst,newsdesc
2025-11-06,任天堂「スイッチ2」滑り出し絶好調 鬼門の「世代交代」成功へ仕掛けた周到戦略とは - 京都新聞デジタル,14105.0,https://news.google.com/rss/articles/CBMiWEFVX3lxTFB0VEdfUmFPUzFTRGh6ZFhCNzVuX0tzNzBRbmNQRzliMjdJZ1RzbHZtdlRQUmx1bmVMSnF1OVMzOVZXaTVMVXRPWWtsN1BybGM3dk1GaGpmeHc?oc=5,2025-11-06 05:05:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,スタジオジブリや任天堂など加盟のCODA、OpenAIに要望書──動画生成AI「Sora 2」の無許諾学習に懸念 - Ledge.ai,14105.0,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9RR3M0N1gxTWtteThlNjkxNlhBVzBpZUdPTFBJb083N194VDJJTDJqSjhONXo1aGtlcjdTMDBDSDY2MS11X0dhdnNlakRJaUE0eTkxYVhlOFMtWkxlakJOT0EzdW8?oc=5,2025-11-06 08:58:01+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,Nintendo Switch 2、史上最速で販売台数1000万台超え - ギズモード・ジャパン,14105.0,https://news.google.com/rss/articles/CBMid0FVX3lxTE1OaEhudEs5WURibTQ4TU9QcmZpeldLZjFmem5nVDdoMUQxbUZIb2FOWW8wQXJad1NnWHpVVV9mUi0wdk5mci1MSzNBb3ZRdHlCeXBaU0xfMmd1Qm9FUDVWQWs2ZnF6dXdsazJ2S1g3WEZPTGZicnNn?oc=5,2025-11-06 09:00:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,【特報】 話題株先取り【特別気配】速報 ＜買いトップ 任天堂、売りトップ サンリオ＞ - かぶたん,14105.0,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBtMER1cTYtLXNfZlhDbnZRMG94YUdFTkFZWnpLalZSQ1RrM0YtVWt2NklRN2JwSWN2NzBmczVWUVBzNEljTGJPOTljN1V6TGhIVDFhcXgyR19vTEhEdWY3Zw?oc=5,2025-11-06 09:03:26+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,Nintendo Switch 2の販売ペースは「初代の2倍」、トランプ関税下でも予想を大きく上回る（Forbes JAPAN） - Yahoo!ニュース,14105.0,https://news.google.com/rss/articles/CBMif0FVX3lxTE8waXBLbWJ1aFNtM1doSmJjOXdoNjBMTi05eFZ3N1FvUkJobkE2bnVnT2FQMnBJVlZxSHBEZFlRZkFBa1k2amRPWmUtR1NEOTNBMy12UEd3SXlGNlYwRUctejcyUDBucEwxcU11QXQ2am0zTzMycHV6aXRFejBiRzA?oc=5,2025-11-06 09:30:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,Nintendo Switch 2版 本日発売！発売ショートトレーラーも公開 - gamecity.ne.jp,14105.0,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBzM002aWY5YWlWMEVZZVZvNGpnN25PMFZ0bXp5U0FfT2lsamlyNHF1ZnBxZ0Z6Mkl2SWJMSUlXczl4Y08xNWYycWlxN2R3NEhueUV2eg?oc=5,2025-11-06 09:54:45+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,『みんなと街コロ』Nintendo Switch™パッケージ版本日発売！初回限定版は1000個限定 - PR TIMES,14105.0,https://news.google.com/rss/articles/CBMiakFVX3lxTE9YbzRGWjJDekttN1JUTmZFTFNXbHpXTEg4NmpRaWNKbThWWHRRZmhyXzZWSG53WEhjV01LeEVaYXU3RG03RzFTa2QwZUhWeUxwRUVGYS1xZHdmMWdBcnd5enFibkUzaF9xZ2c?oc=5,2025-11-06 10:00:03+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,広大な自然に囲まれた無人島で、のんびりスローライフを楽しみませんか？ 『Dinkum(ディンカム)』が、Nintendo Switchで本日発売。 - Nintendo,14105.0,https://news.google.com/rss/articles/CBMihgFBVV95cUxNSi1xVUVEdFZUWmhEeWtLVW52dzR4NUVLa3dmZEZlZkhSWHNKWnFXaFR4Ml94VTg0RFJzZTR3akg3cy1PdDNyNlg5OHhlLXM2UGZWU1pEazl0VGtkcHdTZ2xCMmFDQm1ZMWVjajN5VzY5SURiaGFUWGxaUVduZmh2QjdoWU1mdw?oc=5,2025-11-06 10:16:58+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,魔王の大軍勢に立ち向かえ。『ゼルダ無双 封印戦記』がNintendo Switch 2 で本日発売。 - Nintendo,14105.0,https://news.google.com/rss/articles/CBMihgFBVV95cUxPRU50YVFJejZTZlR3RU5NeExIVHlvM28wWFFlMGY2UmJONUhtc3dQd0MyaXdfakZHUUxJMFRRZXFxSk9PMGhodzR6QnQtMDBfTlMwazV3SnpNQ0F0bjF4a3MxYTNlTlhCUkJHTEFBT2Utb0YzdFVlSC10d0dRRFlvdmRWeGtwUQ?oc=5,2025-11-06 10:24:23+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-11-06,任天堂「Switch 2」招待販売、11月6日午後開始 多言語版のみ - ASCII.jp,14105.0,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9EaWFaOGRrcDFKc0VOcXhQamxmQnVhUlhwb250blFNb2lqRl8yZlNiNlEyNEJjandvMmJvTi1GYUJVV1BPX0FBbXl6V1htZGY5WDVSZA?oc=5,2025-11-06 11:15:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
