trade_date,close,weighted_avg_sent,pos_ratio,neg_ratio,news_cnt,align,weighted_avg_sent_ma7
2025-12-12,11730.0,0.0,0.0,0.0,10,T,0.0
2025-12-13,11730.0,0.0,0.0,0.0,10,T+1,0.0
2025-12-15,11495.0,0.0,0.0,0.0,16,T,0.0
2025-12-16,11490.0,0.0,0.0,0.0,5,T,0.0
2025-12-16,11495.0,0.0,0.0,0.0,16,T+1,0.0
2025-12-17,11490.0,0.0,0.0,0.0,5,T+1,0.0
