tradedate,newstitle,closeprice,newslink,published_jst,newsdesc
2025-12-16,傑作RPG「Divinity: Original Sin II – Definitive Edition」のPS5/Xbox Series X|S/Nintendo Switch 2版が発表と同時にリリース - doope!,11490.0,https://news.google.com/rss/articles/CBMiS0FVX3lxTFA3YkNGUjJLSHhhWG5QTHBLc19Mb1Z4b0ZVa0ZKdXN0aW5LTHctY1NoMzM0ZzIyclh1N0EwYXVFSUhVS3hPMVVhQlFxYw?oc=5,2025-12-16 00:51:57+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-12-16,Divinity: Original Sin II - 決定版がPlayStation 5、Xbox Series、Nintendo Switch 2で現在発売中 - gamereactor.jp,11490.0,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPSnNXOXJhcGZzZURsRVBTNVVJVnB5UjgxNEVRQmt6NllKZ3d1cGNGLUNvajZSaEtlOG9kQ0NhWVgyVUJZNXBjODhvYmRwZ1VSMkhtSUdfTW52ZFZzeTFpVUJhU2ZxRWhqYTNuNU9HbDdIcmt1WmxTYWsySUxQVURUV2NNY0toTnBObVhfQWVoWUVxTWxCdEVNZEJfZXRKNkttNHRhOHdIcTlBcEpocS11UWJ4UmIwTnRtc2tjaDVOd2NyTHlWY0RTM3MtUlVncGc1TVA0YjV2N2dfSXpJ?oc=5,2025-12-16 01:23:00+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-12-16,Nintendo Switch発売直後に100万円分投資していたら...資産が増えていた? (2025年12月16日掲載) - ライブドアニュース,11490.0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5FeHVwVS13RTFWZjdUNEpXd0FxUGc5XzJvbENlLTBxbFN0MTBCQ2U5Sk9wWlEzM3paWmFBUjBwVHRrOE9pNS1RLU1BX3lMSmk2Wkx2bEJnclRaVmRIUkE?oc=5,2025-12-16 09:24:30+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-12-16,“マンガ・アニメのまち にいがた”から、若手クリエイターと学生が Nintendo Switch™向けゲームの原作に初挑戦！ - NSGグループ,11490.0,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1SRUtxTkM4UmRIdlVVLUV0d3NMeXRuLS1JTWx0OGNmbW9TV09GRGdRZmtVNUt0R000dmxFWldFanJjUjh6LVJOaUxaaXJrd1JxUTVRd3p5NGdVQjRCVjhCNw?oc=5,2025-12-16 10:48:04+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2025-12-16,ニンテンドードリーム 26年2月号：付録はパラノマサイト×都市伝説解体センター2026年カレンダー／カービィのエアライダーA5クリアファイル - Nintendo DREAM WEB,11490.0,https://news.google.com/rss/articles/CBMiREFVX3lxTE1waHNZeU8zU3NNYzN1ZW5TZ3JSczZ3Y0FuSHRMeDF2VWJzZEpmNHZTY2tqZ2tkVW02OFFILTBNazVQc244?oc=5,2025-12-16 11:01:51+0900,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
